X,Z
99.13416708,11.14025013
99.29354677,11.18806403
99.45292646,11.23587794
99.61230615,11.28369185
99.77168584,11.33150575
99.93106553,11.37931966
100.0904452,11.42713357
100.2498249,11.47494747
100.4092046,11.52276138
100.5685843,11.57057529
100.727964,11.61838919
100.8873437,11.6662031
101.0467234,11.71401701
101.2061031,11.76183092
101.3654827,11.80964482
101.5248624,11.85745873
101.6842421,11.90527264
101.8436218,11.95308654
102.0030015,12.00075038
102.1623812,12.0405953
102.3217609,12.08044022
102.4811406,12.12028514
102.6405203,12.16013007
102.7998999,12.19997499
102.9592796,12.23981991
103.1186593,12.27966483
103.278039,12.31950975
103.4374187,12.35935468
103.5967984,12.3991996
103.7561781,12.43904452
103.9155578,12.47888944
104.0749375,12.51873437
104.2343172,12.55857929
104.3936968,12.59842421
104.5530765,12.63826913
104.7124562,12.67811406
104.8718359,12.71795898
105.0312156,12.7578039
105.1905953,12.79764882
105.349975,12.83749375
105.5093547,12.87733867
105.6687344,12.91718359
105.8281141,12.95702851
105.9874937,12.99687344
106.1468734,13.03671836
106.3062531,13.07656328
106.4656328,13.1164082
106.6250125,13.15625313
106.7843922,13.19609805
106.9437719,13.23594297
107.1031516,13.27578789
107.2625313,13.31563282
107.421911,13.35547774
107.5812906,13.39532266
107.7406703,13.43516758
107.90005,13.47501251
108.0594297,13.51273494
108.2188094,13.54688773
108.3781891,13.58104052
108.5375688,13.61519331
108.6969485,13.6493461
108.8563282,13.68349889
109.0157079,13.71765168
109.1750875,13.75180447
109.3344672,13.78595726
109.4938469,13.82011006
109.6532266,13.85426285
109.8126063,13.88841564
109.971986,13.92256843
110.1313657,13.95672122
110.2907454,13.99087401
110.4501251,14.0250268
110.6095048,14.05917959
110.7688844,14.09333238
110.9282641,14.12748517
111.0876438,14.16163796
111.2470235,14.19579075
111.4064032,14.22994354
111.5657829,14.26409633
111.7251626,14.29824912
111.8845423,14.33240192
112.043922,14.36655471
112.2033017,14.4007075
112.3626813,14.43486029
112.522061,14.46901308
112.6814407,14.50316587
112.8408204,14.53731866
113.0002001,14.57147145
113.1595798,14.60562424
113.3189595,14.63977703
113.4783392,14.67392982
113.6377189,14.70808261
113.7970985,14.7422354
113.9564782,14.77638819
114.1158579,14.81054098
114.2752376,14.84469378
114.4346173,14.87884657
114.593997,14.91299936
114.7533767,14.94715215
114.9127564,14.98130494
115.0721361,15.02705103
115.2315158,15.08681841
115.3908954,15.14658579
115.5502751,15.20635318
115.7096548,15.26612056
115.8690345,15.32588794
116.0284142,15.38565533
116.1877939,15.44542271
116.3471736,15.5051901
116.5065533,15.56495748
116.665933,15.62472486
116.8253127,15.68449225
116.9846923,15.74425963
117.144072,15.80402701
117.3034517,15.8637944
117.4628314,15.92356178
117.6222111,15.98332916
117.7815908,16.04309655
117.9409705,16.10286393
118.1003502,16.16263132
118.2597299,16.2223987
118.4191096,16.28216608
118.5784892,16.34193347
118.7378689,16.40170085
118.8972486,16.46146823
119.0566283,16.51698849
119.216008,16.5648024
119.3753877,16.61261631
119.5347674,16.66043022
119.6941471,16.70824412
